GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
7589	1.00	8.91e-01	0.4041	-0.137072	-0.05539056	14.76	ZSCAN21	zinc finger and SCAN domain containing 21
7551	1.00	9.29e-01	0.2156	-0.0886088	-0.0191024	81.21	ZNF3	zinc finger protein 3
10980	1.00	5.29e-01	0.2341	0.62996	0.14747	47.47	COPS6	COP9 signalosome subunit 6
4176	1.00	7.90e-01	0.2378	-0.2669058	-0.0634571	171.16	MCM7	minichromosome maintenance complex component 7
9179	1.00	8.24e-01	0.3142	0.2229117	0.07004047	24.18	AP4M1	adaptor related protein complex 4 subunit mu 1
6878	1.00	9.80e-01	0.2236	0.0252995	0.00565587	67.33	TAF6	TATA-box binding protein associated factor 6
245812	1.00	6.77e-01	0.3391	-0.415958	-0.14104549	34.21	CNPY4	canopy FGF signaling regulator 4
389541	1.00	3.10e-01	0.2723	1.0142685	0.27621622	271.52	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4
55262	1.00	9.13e-01	0.2947	-0.1091754	-0.03217426	280.25	TRAPPC14	trafficking protein particle complex subunit 14
100616439	1.00	8.22e-01	0.482	-0.2252111	-0.10854476	11.4	MIR4658	microRNA 4658
221914	1.00	1.14e-01	0.5135	-1.5792494	-0.81089788	13.03	GPC2	glypican 2
10734	1.00	7.78e-01	0.2469	-0.2816329	-0.06954543	40.8	STAG3	stromal antigen 3
352954	1.00	6.02e-01	0.1633	0.5209442	0.08506303	145.37	CASTOR3P	CASTOR family member 3, pseudogene
79037	1.00	4.05e-01	0.1915	0.8332008	0.15952446	112.17	PVRIG	PVR related immunoglobulin domain containing
107986828	1.00	5.35e-01	0.3503	-0.6205326	-0.21739879	30.67	LOC107986828	
105375427	1.00	8.44e-01	0.5098	0.1970025	0.10043601	10.97	LOC105375427	
441272	1.00	3.42e-01	0.3675	-0.9500371	-0.34914441	34.4	SPDYE3	speedy/RINGO cell cycle regulator family member E3
5379	1.00	4.94e-01	0.2624	-0.6837885	-0.1794038	37.72	PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 1
101752399	1.00	6.24e-01	0.1697	0.4896503	0.08306969	218.99	STAG3L5P-PVRIG2P-PILRB	STAG3L5P-PVRIG2P-PILRB readthrough
101735302	1.00	6.53e-01	0.3404	0.4497751	0.15311304	25.38	STAG3L5P	stromal antigen 3-like 5 pseudogene
101752334	1.00	6.78e-01	0.245	0.4147187	0.10160719	55.67	PVRIG2P	PVR related immunoglobulin domain containing 2, pseudogene
29990	1.00	5.68e-01	0.1811	-0.5706753	-0.10337656	81.8	PILRB	paired immunoglobin like type 2 receptor beta
29992	1.00	5.00e-01	0.3936	0.6739933	0.26527032	392.48	PILRA	paired immunoglobin like type 2 receptor alpha
55063	1.00	8.34e-01	0.2238	0.2090819	0.0467971	131.28	ZCWPW1	zinc finger CW-type and PWWP domain containing 1
56257	1.00	5.92e-01	0.1697	0.5354947	0.09087817	137.75	MEPCE	methylphosphate capping enzyme
221908	1.00	3.00e-01	0.3036	1.0372278	0.31486389	28.77	PPP1R35	protein phosphatase 1 regulatory subunit 35
101927632	1.00	7.56e-01	0.2862	0.3105529	0.08887726	26.08	PPP1R35-AS1	PPP1R35 antisense RNA 1
81628	1.00	6.38e-02	0.2229	1.8532511	0.4131299	568.79	TSC22D4	TSC22 domain family member 4
3268	1.00	4.47e-01	0.2806	0.7598834	0.2132361	82.5	AGFG2	ArfGAP with FG repeats 2
100316904	1.00	8.10e-01	0.2312	0.2403681	0.05556617	131.65	SAP25	Sin3A associated protein 25
4034	1.00	6.92e-01	0.2445	0.3955183	0.0967018	643.03	LRCH4	leucine rich repeats and calponin homology domain containing 4
101927655	1.00	8.33e-01	0.2684	0.2103257	0.05644199	76.19	ZASP	
26261	1.00	3.54e-01	0.3864	-0.9276955	-0.35842208	23.75	FBXO24	F-box protein 24
64598	1.00	6.02e-01	0.5732	-0.5210662	-0.29868036	8.69	MOSPD3	motile sperm domain containing 3
7036	1.00	8.77e-01	0.5306	-0.1548926	-0.08217895	22.77	TFR2	transferrin receptor 2
2783	1.00	5.70e-01	0.302	0.5686489	0.1717193	671.24	GNB2	G protein subunit beta 2
64599	1.00	5.82e-01	0.1688	0.5501403	0.09286545	477.06	GIGYF1	GRB10 interacting GYF protein 1
10248	1.00	9.97e-02	0.514	1.646298	0.84619203	21.23	POP7	POP7 homolog, ribonuclease P/MRP subunit
2050	1.00	4.23e-01	0.4628	0.8014309	0.37090147	75.29	EPHB4	EPH receptor B4
56996	1.00	7.59e-01	0.3451	0.3067363	0.10586217	542.28	SLC12A9	solute carrier family 12 member 9
7205	1.00	9.65e-01	0.459	0.0435127	0.01997067	15.71	TRIP6	thyroid hormone receptor interactor 6
51593	1.00	6.18e-01	0.1526	-0.4984104	-0.07607248	218.62	SRRT	serrate, RNA effector molecule
43	1.00	2.19e-01	0.8015	1.2289313	0.98499268	16.96	ACHE	acetylcholinesterase (Cartwright blood group)
10071	1.00	7.17e-01	0.5468	-0.3624604	-0.19818516	23.15	MUC12	mucin 12, cell surface associated
81844	1.00	9.27e-01	0.1485	0.0920728	0.01367363	785.97	TRIM56	tripartite motif containing 56
5054	1.00	2.27e-01	0.516	-1.2083955	-0.62351954	11.21	SERPINE1	serpin family E member 1
1174	1.00	1.57e-01	0.3546	1.415508	0.50193497	19.11	AP1S1	adaptor related protein complex 1 subunit sigma 1
8985	1.00	4.24e-01	0.2364	-0.7996235	-0.18900211	70.43	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
10467	1.00	3.07e-01	0.2268	1.0219374	0.23173852	74.35	ZNHIT1	zinc finger HIT-type containing 1
24146	1.00	8.44e-01	0.2748	-0.1970745	-0.05416027	53.81	CLDN15	claudin 15
51024	1.00	6.39e-01	0.3035	0.4695561	0.14253216	194.87	FIS1	fission, mitochondrial 1
1523	1.00	9.76e-01	0.2778	0.0302353	0.00839873	578.84	CUX1	cut like homeobox 1
10603	1.00	7.68e-01	0.4362	-0.2955187	-0.12891209	105.61	SH2B2	SH2B adaptor protein 2
729597	1.00	4.63e-01	0.2808	-0.7334384	-0.20591422	70.31	SPDYE6	speedy/RINGO cell cycle regulator family member E6
100630923	1.00	9.36e-01	0.207	-0.079788	-0.01651671	53.97	LOC100630923	LOC100289561-PRKRIP1 readthrough
100289561	1.00	7.04e-01	0.3354	-0.379851	-0.12739788	21.71	LOC100289561	uncharacterized LOC100289561
79706	1.00	7.74e-01	0.2339	-0.2875937	-0.06727622	39.67	PRKRIP1	PRKR interacting protein 1
105375433	1.00	3.38e-01	0.4043	-0.9586058	-0.38754081	14.53	LOC105375433	uncharacterized LOC105375433
80228	1.00	8.77e-01	0.3656	0.1546298	0.0565267	743.48	ORAI2	ORAI calcium release-activated calcium modulator 2
54784	1.00	2.85e-01	0.3293	1.0700667	0.35236527	66.74	ALKBH4	alkB homolog 4, lysine demethylase
222229	1.00	4.05e-01	0.3095	0.8320598	0.2574843	121.57	LRWD1	leucine rich repeats and WD repeat domain containing 1
5439	1.00	4.74e-01	0.2481	0.7160161	0.17763956	93.93	POLR2J	RNA polymerase II subunit J
100271927	1.00	7.87e-01	0.1998	0.270313	0.05401393	93.47	RASA4B	RAS p21 protein activator 4B
548644	1.00	7.74e-01	0.2926	-0.2871611	-0.08403173	116.69	POLR2J3	RNA polymerase II subunit J3
107983993	1.00	7.53e-01	0.3521	-0.3149702	-0.1109119	102.56	UPK3BL2	uroplakin 3B like 2
441273	1.00	2.73e-01	0.2745	-1.0956866	-0.30073575	206.54	SPDYE2	speedy/RINGO cell cycle regulator family member E2
10156	1.00	6.30e-01	0.2128	0.4811018	0.10237502	96.58	RASA4	RAS p21 protein activator 4
246721	1.00	4.76e-01	0.2841	-0.7127958	-0.20252166	93.93	POLR2J2	RNA polymerase II subunit J2
100134938	1.00	5.07e-01	0.3491	-0.6628508	-0.23141369	56.75	UPK3BL1	uroplakin 3B like 1
100310812	1.00	3.13e-01	0.2749	-1.0083715	-0.27719781	249.53	SPDYE2B	speedy/RINGO cell cycle regulator family member E2B
100133005	1.00	6.46e-01	0.2455	0.4594323	0.11276948	38.81	RASA4DP	RAS p21 protein activator 4D, pseudogene
222234	1.00	3.31e-01	0.3474	-0.9729242	-0.33801577	90.15	FAM185A	family with sequence similarity 185 member A
222235	1.00	3.74e-01	0.4455	-0.8896755	-0.39637884	149.84	FBXL13	F-box and leucine rich repeat protein 13
10234	1.00	9.77e-01	0.5366	0.0292747	0.01570767	18.22	LRRC17	leucine rich repeat containing 17
58160	1.00	9.49e-01	0.5167	0.0641213	0.03313376	17.3	NFE4	nuclear factor, erythroid 4
83787	1.00	2.65e-01	0.2006	1.1153593	0.22379073	67.69	ARMC10	armadillo repeat containing 10
222236	1.00	2.45e-01	0.2398	-1.1616481	-0.27851037	60.99	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
105375434	1.00	7.70e-02	0.5797	-1.7683449	-1.02509946	10.61	LOC105375434	uncharacterized LOC105375434
349152	1.00	6.59e-01	0.4509	-0.4414878	-0.1990818	21.13	DPY19L2P2	DPY19L2 pseudogene 2
9512	1.00	6.95e-01	0.1752	-0.3917916	-0.0686292	148.85	PMPCB	peptidase, mitochondrial processing subunit beta
27000	1.00	5.77e-01	0.2102	-0.5574821	-0.1171896	109.6	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
5701	1.00	3.57e-01	0.2016	0.9205808	0.18557064	100.26	PSMC2	proteasome 26S subunit, ATPase 2
5001	1.00	6.89e-01	0.3523	0.3997869	0.14085563	54.06	ORC5	origin recognition complex subunit 5
55904	1.00	3.18e-01	0.1191	-0.9995706	-0.11905684	1302.19	KMT2E	lysine methyltransferase 2E (inactive)
100216546	1.00	4.59e-01	0.2311	-0.7408884	-0.17120723	184.26	LINC01004	long intergenic non-protein coding RNA 1004
100216545	1.00	3.77e-01	0.194	-0.8834619	-0.17137254	135.96	KMT2E-AS1	KMT2E antisense RNA 1
6733	1.00	7.66e-01	0.2293	0.2972732	0.06815718	673.25	SRPK2	SRSF protein kinase 2
54517	1.00	8.08e-01	0.3449	0.2432696	0.08390012	27.49	PUS7	pseudouridine synthase 7
60561	1.00	4.07e-01	0.3202	-0.8298134	-0.26568314	53.69	RINT1	RAD50 interactor 1
222255	1.00	3.68e-01	0.2467	-0.8995134	-0.22190233	156.98	ATXN7L1	ataxin 7 like 1
222256	1.00	2.67e-01	0.5371	-1.1099475	-0.59614573	9.51	CDHR3	cadherin related family member 3
6856	1.00	6.61e-01	0.2123	-0.4391029	-0.09321449	85.58	SYPL1	synaptophysin like 1
10135	1.00	9.31e-01	0.4118	-0.0860594	-0.03544245	7344.8	NAMPT	nicotinamide phosphoribosyltransferase
168455	1.00	6.44e-02	0.29	-1.8496442	-0.53640741	147.71	CCDC71L	coiled-coil domain containing 71 like
5294	1.00	7.34e-01	0.1832	0.3402628	0.06232131	701.63	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma
5577	1.00	6.90e-01	0.3639	0.3983866	0.14495808	665.96	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta
26959	1.00	5.38e-01	0.2471	0.616501	0.15230866	457.93	HBP1	HMG-box transcription factor 1
10466	1.00	6.09e-01	0.1657	-0.5121991	-0.08485164	245.2	COG5	component of oligomeric golgi complex 5
2845	1.00	5.85e-01	0.2845	-0.5461493	-0.15539963	24.73	GPR22	G protein-coupled receptor 22
115253422	1.00	6.64e-01	0.2402	-0.4337605	-0.10417961	43.16	DUS4L-BCAP29	DUS4L-BCAP29 readthrough
55973	1.00	4.07e-01	0.2461	-0.8288862	-0.20398081	39.44	BCAP29	B cell receptor associated protein 29
101927974	1.00	5.14e-01	0.3915	0.6531581	0.25568451	14.44	CBLL1-AS1	CBLL1 antisense RNA 1
79872	1.00	1.00e-01	0.1597	-1.6442771	-0.26261653	137.54	CBLL1	Cbl proto-oncogene like 1
1738	1.00	9.68e-01	0.1901	0.0399018	0.00758704	166.44	DLD	dihydrolipoamide dehydrogenase
3912	1.00	5.82e-01	0.3913	-0.5510354	-0.21561399	24.29	LAMB1	laminin subunit beta 1
50640	1.00	7.55e-01	0.1888	0.3122808	0.0589592	181.42	PNPLA8	patatin like phospholipase domain containing 8
168451	1.00	6.16e-01	0.2129	-0.5011452	-0.10670246	130.37	THAP5	THAP domain containing 5
4189	1.00	1.79e-01	0.267	1.3431693	0.35857199	49.99	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
83943	1.00	3.25e-01	0.3372	-0.984485	-0.33192978	124.67	IMMP2L	inner mitochondrial membrane peptidase subunit 2
54674	1.00	4.60e-01	0.3643	-0.7395919	-0.26940482	32.16	LRRN3	leucine rich repeat neuronal 3
9732	1.00	5.31e-01	0.5834	0.6271022	0.36583276	333.49	DOCK4	dedicator of cytokinesis 4
100506413	1.00	5.61e-01	0.7628	0.5808673	0.44309955	18.67	DOCK4-AS1	DOCK4 antisense RNA 1
11179	1.00	7.09e-01	0.2039	0.373071	0.07608203	69.58	ZNF277	zinc finger protein 277
3475	1.00	8.01e-01	0.357	-0.2517282	-0.0898567	378.02	IFRD1	interferon related developmental regulator 1
105375457	1.00	6.67e-01	0.4708	-0.4299054	-0.20237841	41.4	LOC105375457	uncharacterized LOC105375457
286006	1.00	6.12e-01	0.3332	-0.5068197	-0.16888874	93.22	LSMEM1	leucine rich single-pass membrane protein 1
64418	1.00	3.73e-01	0.1586	0.8906866	0.14122394	183	TMEM168	transmembrane protein 168
154743	1.00	8.92e-01	0.2657	0.136251	0.03620246	94.88	BMT2	base methyltransferase of 25S rRNA 2 homolog
401397	1.00	6.45e-01	0.3495	0.4608851	0.161078	17.05	SMIM30	small integral membrane protein 30
29969	1.00	9.78e-01	0.2013	0.0281323	0.00566349	220.95	MDFIC	MyoD family inhibitor domain containing
22797	1.00	8.42e-01	0.2941	-0.198788	-0.05846101	167.2	TFEC	transcription factor EC
26136	1.00	3.03e-01	0.2033	1.0290654	0.20917877	295.17	TES	testin LIM domain protein
858	1.00	7.93e-01	0.5751	-0.2621899	-0.15079232	9.15	CAV2	caveolin 2
830	1.00	4.89e-01	0.2787	0.6916158	0.19278346	577.85	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2
7982	1.00	6.16e-01	0.3323	0.5013709	0.16660192	22.42	ST7	suppression of tumorigenicity 7
51691	1.00	7.08e-01	0.1582	-0.3748006	-0.059299	172.01	LSM8	LSM8 homolog, U6 small nuclear RNA associated
54556	1.00	1.95e-01	0.1744	-1.2949724	-0.22588966	89.58	ING3	inhibitor of growth family member 3
10447	1.00	9.22e-01	0.321	-0.0975232	-0.03130781	76.92	FAM3C	FAM3 metabolism regulating signaling molecule C
10157	1.00	3.00e-01	0.409	1.0358421	0.42366066	12.74	AASS	aminoadipate-semialdehyde synthase
4698	1.00	4.64e-01	0.1993	0.7320828	0.14591154	92.12	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
8976	1.00	9.35e-01	0.2185	-0.0814117	-0.01778974	61.55	WASL	WASP like actin nucleation promoting factor
25913	1.00	5.57e-01	0.2357	-0.587756	-0.13855066	54.92	POT1	protection of telomeres 1
168850	1.00	3.01e-01	0.1544	-1.0351144	-0.15977565	607.99	ZNF800	zinc finger protein 800
79571	1.00	7.94e-01	0.1793	0.2617152	0.04693057	169.54	GCC1	GRIP and coiled-coil domain containing 1
381	1.00	1.93e-01	0.2945	1.3026953	0.3835909	159.1	ARF5	ADP ribosylation factor 5
105375489	1.00	2.56e-01	0.366	1.1363001	0.41583605	17.65	LOC105375489	uncharacterized LOC105375489
27044	1.00	1.13e-01	0.1579	-1.5864964	-0.25047236	581.22	SND1	staphylococcal nuclease and tudor domain containing 1
105375492	1.00	5.52e-01	0.3624	-0.5948124	-0.21554023	47.05	LOC105375492	
27099	1.00	5.29e-01	0.3109	-0.6292151	-0.19564336	59.22	SND1-IT1	SND1 intronic transcript 1
64101	1.00	6.40e-01	0.4323	-0.4673416	-0.20201654	262.53	LRRC4	leucine rich repeat containing 4
55131	1.00	9.05e-01	0.2448	0.1190642	0.02914976	168.68	RBM28	RNA binding motif protein 28
107986845	1.00	6.87e-01	0.4692	0.4028731	0.18901418	8.86	LOC107986845	uncharacterized LOC107986845
3614	1.00	7.85e-01	0.3489	0.2728842	0.09519883	580.15	IMPDH1	inosine monophosphate dehydrogenase 1
55798	1.00	4.75e-01	0.2359	0.7140699	0.16841688	43.83	METTL2B	methyltransferase 2B, methylcytidine
101928451	1.00	4.00e-01	0.1644	-0.8422026	-0.13841642	435.65	LOC101928451	
402483	1.00	6.65e-01	0.1727	-0.4336625	-0.07491228	518.57	LINC01000	long intergenic non-protein coding RNA 1000
346653	1.00	6.23e-01	0.447	0.4917204	0.21981815	16.46	GARIN1A	golgi associated RAB2 interactor 1A
813	1.00	6.12e-01	0.2058	-0.5072836	-0.10440731	92.3	CALU	calumenin
64753	1.00	6.46e-01	0.4806	-0.4599868	-0.22108902	25.01	CCDC136	coiled-coil domain containing 136
9296	1.00	1.25e-01	0.2929	1.5332935	0.44903378	68.59	ATP6V1F	ATPase H+ transporting V1 subunit F
3663	1.00	3.86e-01	0.2087	-0.866323	-0.18079643	152.85	IRF5	interferon regulatory factor 5
23534	1.00	5.06e-01	0.2247	0.6643875	0.14932085	321.85	TNPO3	transportin 3
340348	1.00	2.21e-01	0.2738	-1.223257	-0.33490257	98.29	TSPAN33	tetraspanin 33
23382	1.00	6.72e-01	0.2026	0.4232882	0.08573816	79.45	AHCYL2	adenosylhomocysteinase like 2
4899	1.00	3.43e-01	0.1626	-0.9475666	-0.15403187	110.61	NRF1	nuclear respiratory factor 1
7328	1.00	1.76e-01	0.4429	1.3534048	0.5994037	1433.5	UBE2H	ubiquitin conjugating enzyme E2 H
51530	1.00	9.95e-01	0.2871	-0.0065426	-0.00187815	32.36	ZC3HC1	zinc finger C3HC-type containing 1
23008	1.00	5.97e-01	0.1792	0.5289308	0.09475886	164.73	KLHDC10	kelch domain containing 10
84928	1.00	6.38e-01	0.2504	0.4700542	0.11769004	64.15	TMEM209	transmembrane protein 209
95681	1.00	6.59e-01	0.3576	0.4415287	0.15790613	16.45	CEP41	centrosomal protein 41
4232	1.00	4.64e-01	0.4375	0.732263	0.32039433	15.81	MEST	mesoderm specific transcript
378805	1.00	6.29e-01	0.2024	0.4835612	0.09788169	557.13	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
100506860	1.00	2.43e-01	0.2241	-1.1671595	-0.26159691	95.4	LINC00513	long intergenic non-protein coding RNA 513
4289	1.00	9.74e-01	0.1347	-0.0330161	-0.00444805	817.06	MKLN1	muskelin 1
5420	1.00	6.57e-01	0.3078	0.4444425	0.1367772	40.17	PODXL	podocalyxin like
91584	1.00	5.99e-01	0.404	0.5253822	0.21225985	33.71	PLXNA4	plexin A4
54927	1.00	6.74e-01	0.257	0.4208739	0.10817402	65.15	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3
100500804	1.00	4.07e-01	0.3261	0.8292782	0.27045763	60.16	MIR3654	microRNA 3654
60412	1.00	7.82e-01	0.1518	-0.2764284	-0.04196542	270.05	EXOC4	exocyst complex component 4
105375513	1.00	7.09e-01	0.4564	0.3728283	0.17015811	13.4	LOC105375513	replaced by ID 60412
84912	1.00	7.36e-01	0.2378	0.3365593	0.08004914	52.3	SLC35B4	solute carrier family 35 member B4
231	1.00	3.03e-01	0.3173	1.0298346	0.32681103	51	AKR1B1	aldo-keto reductase family 1 member B
669	1.00	7.19e-01	0.5109	0.3603895	0.18410931	1829.54	BPGM	bisphosphoglycerate mutase
800	1.00	9.23e-01	0.4464	0.0970954	0.04334779	48.98	CALD1	caldesmon 1
340351	1.00	8.09e-01	0.3483	-0.2418082	-0.08422623	16.97	AGBL3	AGBL carboxypeptidase 3
78996	1.00	9.49e-01	0.2611	0.0633873	0.01654906	841.98	CYREN	cell cycle regulator of NHEJ
55281	1.00	9.25e-01	0.3197	0.094528	0.03022205	345.63	TMEM140	transmembrane protein 140
29062	1.00	5.73e-01	0.2316	0.5629123	0.13037493	112.91	WDR91	WD repeat domain 91
4850	1.00	9.20e-01	0.175	-0.1001074	-0.0175159	139.77	CNOT4	CCR4-NOT transcription complex subunit 4
23165	1.00	9.20e-01	0.2226	-0.1009929	-0.02248181	212.46	NUP205	nucleoporin 205
647087	1.00	5.75e-01	0.4343	0.5612389	0.24373051	660.76	STMP1	short transmembrane mitochondrial protein 1
767558	1.00	7.66e-01	0.2316	0.2971565	0.06883245	1055.72	LUZP6	leucine zipper protein 6
136319	1.00	7.66e-01	0.2316	0.2971565	0.06883245	1055.72	MTPN	myotrophin
105375523	1.00	1.45e-01	0.5008	1.4589777	0.73069838	16.93	LOC105375523	uncharacterized LOC105375523
64764	1.00	5.06e-01	0.1587	-0.6654156	-0.10559414	208.82	CREB3L2	cAMP responsive element binding protein 3 like 2
8805	1.00	2.86e-01	0.2608	1.0675509	0.27842162	162.33	TRIM24	tripartite motif containing 24
92092	1.00	4.55e-01	0.3242	-0.7476355	-0.24241988	25.04	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like
56829	1.00	9.68e-01	0.1788	-0.0406248	-0.00726437	1166.18	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
113218503	1.00	9.62e-01	0.42	-0.0473919	-0.01990688	11.28	MIR10399	microRNA 10399
79989	1.00	5.95e-01	0.4039	0.5318398	0.2148077	21.18	TTC26	tetratricopeptide repeat domain 26
254048	1.00	4.66e-01	0.16	-0.729307	-0.11668287	355.68	UBN2	ubinuclein 2
51631	1.00	9.55e-01	0.1705	0.0565769	0.00964472	139.84	LUC7L2	LUC7 like 2, pre-mRNA splicing factor
100996928	1.00	9.06e-01	0.1719	0.1180595	0.02030028	102.42	FMC1-LUC7L2	FMC1-LUC7L2 readthrough
100129148	1.00	3.03e-01	0.3147	1.0292611	0.32389631	22.18	LOC100129148	uncharacterized LOC100129148
28996	1.00	2.26e-01	0.2124	1.2094605	0.25689622	699.05	HIPK2	homeodomain interacting protein kinase 2
6916	1.00	9.96e-01	0.3192	-0.0047509	-0.00151672	912.93	TBXAS1	thromboxane A synthase 1
107986853	1.00	8.78e-01	0.3408	-0.153354	-0.05225974	171.43	LOC107986853	uncharacterized LOC107986853
105375532	1.00	9.63e-01	0.3237	0.0461745	0.0149457	326.25	LOC105375532	uncharacterized LOC105375532
64761	1.00	3.69e-01	0.3831	-0.8984125	-0.34415633	400.21	PARP12	poly(ADP-ribose) polymerase family member 12
80853	1.00	7.88e-01	0.259	0.2686874	0.06958649	1273.62	KDM7A	lysine demethylase 7A
100134229	1.00	2.19e-01	0.498	1.2284317	0.61175434	165.15	KDM7A-DT	KDM7A divergent transcript
84255	1.00	9.14e-01	0.4283	0.1079028	0.0462123	135.58	SLC37A3	solute carrier family 37 member 3
23608	1.00	7.79e-01	0.4553	0.2801811	0.12756825	7855.15	MKRN1	makorin ring finger protein 1
90956	1.00	6.57e-01	0.2967	-0.4439016	-0.13169009	32.94	ADCK2	aarF domain containing kinase 2
100134713	1.00	5.84e-01	0.3905	0.5468789	0.21353391	15.1	NDUFB2-AS1	NDUFB2 antisense RNA 1
4708	1.00	6.55e-01	0.3246	0.4471147	0.14515158	35.87	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2
673	1.00	4.98e-01	0.1474	-0.6782197	-0.09994225	499.25	BRAF	B-Raf proto-oncogene, serine/threonine kinase
51650	1.00	9.83e-01	0.3558	0.0211935	0.00754	25.06	MRPS33	mitochondrial ribosomal protein S33
55750	1.00	6.67e-01	0.269	-0.4305115	-0.11579446	197.23	AGK	acylglycerol kinase
57189	1.00	8.67e-01	0.2802	0.1672338	0.04685973	179.82	DENND11	DENN domain containing 11
6742	1.00	4.22e-01	0.218	0.8023429	0.17490851	54.79	SSBP1	single stranded DNA binding protein 1
23601	1.00	6.91e-01	0.7339	-0.3973893	-0.29163068	25	CLEC5A	C-type lectin domain containing 5A
8972	1.00	8.35e-01	0.6128	-0.2086148	-0.12783618	2981	MGAM	maltase-glucoamylase
93432	1.00	9.80e-01	0.6621	-0.0246454	-0.01631728	153.01	MGAM2	maltase-glucoamylase 2 (putative)
28614	1.00	3.01e-01	0.4159	1.0351908	0.43057716	14.22	TRBV5-1	T cell receptor beta variable 5-1
28589	1.00	9.26e-01	0.7904	-0.0930641	-0.07355741	8.2	TRBV7-9	T cell receptor beta variable 7-9
28573	1.00	6.95e-01	0.5469	0.3926513	0.21473599	16.11	TRBV14	T cell receptor beta variable 14
5644	1.00	7.94e-01	0.489	-0.2616658	-0.12795387	10.5	PRSS1	serine protease 1
28633	1.00	9.39e-01	0.6056	-0.076173	-0.04613076	8.87	TRBJ1-3	T cell receptor beta joining 1-3
28632	1.00	3.56e-01	0.4598	-0.9232733	-0.42456434	12.36	TRBJ1-4	T cell receptor beta joining 1-4
28631	1.00	4.02e-01	0.4399	-0.8372069	-0.36825698	21.22	TRBJ1-5	T cell receptor beta joining 1-5
28630	1.00	9.28e-01	0.4374	0.0905596	0.03961274	16.72	TRBJ1-6	T cell receptor beta joining 1-6
28639	1.00	6.78e-01	0.3199	-0.4152727	-0.13284933	227.77	TRBC1	T cell receptor beta constant 1
28626	1.00	2.84e-01	0.3822	1.0721686	0.40973549	19	TRBJ2-3	T cell receptor beta joining 2-3
28623	1.00	7.57e-01	0.5148	-0.3089509	-0.15904647	9.41	TRBJ2-6	T cell receptor beta joining 2-6
28622	1.00	5.95e-01	0.4344	0.5309832	0.23067818	13.95	TRBJ2-7	T cell receptor beta joining 2-7
28638	1.00	9.35e-02	0.2629	1.6769969	0.44091884	409.5	TRBC2	T cell receptor beta constant 2
2051	1.00	8.36e-02	0.1971	1.7301092	0.34107884	78.78	EPHB6	EPH receptor B6
56302	1.00	7.15e-01	0.5343	0.3645885	0.19478647	9.49	TRPV5	transient receptor potential cation channel subfamily V member 5
